	Device	Year	Latitude	Longitude	Feature	Depth top	Sample material	Biome	Region	Province	Season	Season period	SSD	PAR	SST	Fe	NH4	NO2	NO3	SSChla	Chl	Ssphi	POC	PIC	Bathy depth	SST	SSM	u	v	OW	MLE	RT	Age	Lat_plastic	Lon_plastic	Plastic_count
ERR3586987	High Volume Peristaltic Pump	2009	35.759	14.2574	SRF	3.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	middle	641.0	25.850397	21.079274	0.001387895	0.009119561	0.030015622	0.010272223	0.0970678217709064	15.9449	0.995188593	43.042594909668	8.8988130301e-05	-793.0	1.0513	2.7685e-05	-5.254831	-4.840679	-0.124391	0.066158	15.222222	0.0	35.8	14.200000000000001	57652.52599855374
ERR3586988	High Volume Peristaltic Pump	2009	34.2116	13.7684	SRF	3.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	middle	630.0	28.4391	21.6391315	0.001388003	0.008395728	0.041924127	0.016256014	0.0970619060099125	68.9512	0.834528262	38.7481956481934	0.0001077558845281	-276.0	0.3291	2.0149e-05	-2.730345	13.31461	0.007018	0.078478	1.777778	0.0	34.199999999999996	13.8	111234.21183943488
ERR3586989	High Volume Peristaltic Pump	2009	39.5705	17.4101	DCM	28.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	middle	599.0	21.352505	16.478075875	0.001388038	0.001792418	0.026501298	0.063348597	0.55867674946785	16.8101	0.447008952			-1728.0	0.29299		3.680158	16.845059	0.054261	0.0	0.0	120.0	39.599999999999994	17.400000000000002	9846.14829559127
ERR3586990	High Volume Peristaltic Pump	2009	39.3991	19.3997	DCM	48.0	0.22-1.6	Westerlies Biome	Mediterranean Sea	Mediterranean Sea, Black Sea Province	autumn	late	587.0	19.19665	18.781528	0.001387952	0.002326648	0.028696594	0.048666991	0.238832145929337	14.0094	0.647555066	72.959285736084	0.0001364533964078	-1274.0	2.035		-9.449987	5.586469	0.369749	0.0	0.0	120.0	39.4	19.400000000000002	8010.430051680523
ERR3586991	High Volume Peristaltic Pump	2011	17.0854	-118.8913	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Tropical Gyre Province	autumn	late	671.0	34.939545	24.6376255	5.2759e-05	0.012660564	0.00799121	0.567577511	0.194247618317604	14.5951	2.171018597	58.9621429443359	0.0001430545817129	-3931.0	0.14708	2.892e-06	24.85426	10.712983	-0.588642	0.071185	44.027778	120.0	17.0	-118.79999999999998	690.2046641318057
ERR3586992	Rosette Vertical Sampling System	2010	17.4847	67.9997	ZZZ	73.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	spring	early	728.0	55.157024	28.731068125	0.001387719	0.0214855	0.003789226	0.004908818	0.28796312212944	14.4054	0.245706915	99.2462730407715	0.0001069270401785	-3512.0	0.31867	4.913e-05	33.11166	-33.418508	0.043242	0.086921	0.0	120.0	17.39999999999999	68.0	8261.37767410117
ERR3586993	High Volume Peristaltic Pump	2010	-0.6625	73.161	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian Monsoon Gyres Province	autumn	early	726.0	49.67818	30.80992	0.001279924	0.016438504	0.009120126	0.00839148	0.260524585843086	12.9179	1.47058249	50.6479225158691	0.0002431893663015	-23.0	0.6748	5.903e-05	47.180842	9.45967	0.04222	0.059455	3.5	0.0	-0.6000000000000085	73.2	1520.9957600728226
ERR3586994	High Volume Peristaltic Pump	2010	-16.8084	59.5043	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian South Subtropical Gyre Province	autumn	middle	696.0	39.955235	27.87756925	0.001104251	0.011667649	0.004893923	0.006941748	0.458568379282951	0.7218		102.348369598389	0.0023007483105175	-21.0	0.61512	7.967e-06	-5.407037	-10.494815	0.21197	0.135263	1.694444	0.0	-16.80000000000001	59.6	1977.1227246271167
ERR3586995	High Volume Peristaltic Pump	2010	-21.4966	56.9011	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian South Subtropical Gyre Province	autumn	middle	671.0	36.561363	27.16558825	0.00099548	0.011776057	0.00697108	0.003836557	0.0558331627398729	15.9464	1.473320717	33.5402336120605	0.0001782529288902	-4161.0	0.37852	4.0981e-05	10.985022	3.514094	-0.065955	0.075282	9.833333	120.0	-21.400000000000006	57.0	4094.303830520921
ERR3586996	High Volume Peristaltic Pump	2010	-32.2401	17.7103	SRF	3.0	0.22-3	Coastal Biome	South Atlantic Ocean	Benguela Current Coastal Province	winter	late	697.0	40.225033	14.62884325	0.000415882	0.043375768	0.060270548	0.098994337	10.7691884040833	27.5271	0.907234399	673.503265380859		-160.0	2.6088		-2.381279	8.45221	0.04459	0.0	1.111111	0.0	-32.2	17.8	379.1388299595496
ERR3586997	High Volume Peristaltic Pump	2010	-44.5913	-52.1804	DCM	33.0	0.22-3	Westerlies Biome	South Atlantic Ocean	South Subtropical Convergence Province	spring	late	919.0	56.166534	13.53577675	0.001055889	0.154090277	0.027497418	1.224482765	0.676372498273849	29.9834	1.047342502	126.538185119629	0.0005844160623382	-5964.0	0.83781	7.4679e-05	-3.288337	-4.598678	-0.263673	0.095682	5.0	66.0	-44.599999999999994	-52.19999999999999	1421.4716830559041
ERR3586998	High Volume Peristaltic Pump	2010	-54.3739	-65.1342	SRF	3.0	0.22-3	Coastal Biome	South Atlantic Ocean	Southwest Atlantic Shelves Province	spring	late	1031.0	48.298153	7.211299	3.2938e-05	0.25779969	0.812755768	11.70473353	1.15677607059479	72.3571	1.94999159	114.690574645996	0.0003474102704785	-101.0	2.1768	1.2556e-05	10.61141	1.42392	0.072135	0.0	0.0	0.0	-54.400000000000006	-65.19999999999999	23.987771995150016
ERR3586999	High Volume Peristaltic Pump	2011	-64.3595	-53.0063	SRF	3.0	0.22-3	Polar Biome	Southern Ocean	Austral Polar Province	summer	early	1217.0	26.159164	-0.421883	0.000387726	0.006532487	0.012184109	28.1825784		28.7754	1.219036372			-2287.0	0.13862	9.8e-07	1.442052	-0.644726	-0.003908	0.038566	0.0	74.0	-64.4	-53.0	1.7017700419597754
ERR3587000	High Volume Peristaltic Pump	2011	-63.8768	-56.0916	SRF	3.0	0.22-3	Polar Biome	Southern Ocean	Austral Polar Province	summer	early	1153.0	35.437523	-0.656969375	2.3878e-05	0.148009852	0.115257872	19.1340882		47.0415	0.71387895			-454.0		3.447e-06	-2.153365	2.067957	0.005717	0.050114	1.5	6.0	-63.80000000000001	-56.0	1.7017700419597754
ERR3587001	High Volume Peristaltic Pump	2011	35.3671	-127.7422	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	674.0	26.337482	19.11296125	0.000164224	0.019672674	0.010027013	0.004801808	0.24310364574194	27.0308	1.338285966	66.5130805969238	0.0003258643118897	-4747.0	0.87662	1.9883e-05	-7.46688	13.154693	-0.465615	0.043359	41.555556	120.0	35.4	-127.79999999999998	1062.978551602106
ERR3587002	High Volume Peristaltic Pump	2011	32.931	-121.8645	DCM	28.0	0.22-3	Coastal Biome	North Pacific Ocean	Offshore California Current	autumn	middle	669.0	18.332176	12.98619625	3.3604e-05	0.022733899	0.020362165	0.539206756		24.0407	0.956731854			-4049.0	1.4971	9.6575e-05	-20.748995	1.721794	-1.155182	0.047316	41.666667	120.0	33.0	-121.79999999999998	1549.0070485832466
ERR3587003	High Volume Peristaltic Pump	2011	6.4998	-94.9527	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	autumn	late	705.0	24.82828		4.504e-06	0.016344247	0.041543466	3.953974664		27.5278	2.811131856			-3629.0	0.12938	2.0145e-05	3.463076	-19.855631	-1.751306	0.029167	13.861111	120.0	6.3999999999999915	-95.0	944.8589263646774
ERR3587004	High Volume Peristaltic Pump	2011	-21.146	-104.787	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	early	704.0	46.116302	24.13447075	4.583e-06	0.015182246	0.054898681	3.216655207	0.0337700564414263	9.6789	2.671361802	24.1590003967285	0.0002410361266811	-3906.0	0.25653	1.2913e-05	-4.859931	0.257222	0.00016	0.050989	8.333333	120.0	-21.200000000000003	-104.79999999999998	2648.525137214442
ERR3587005	High Volume Peristaltic Pump	2011	-0.0283	-84.5862	SRF	3.0	0.22-3	Coastal Biome	South Pacific Ocean	Chile-Peru Current Coastal Province	autumn	middle	727.0	52.09342	25.0341265	4.387e-06	0.041996677	0.587957232	5.375641187	0.167023092508316	34.1044	3.278096691	52.9749183654785	0.0001355503700324	-3096.0	1.0233	2.183e-06	7.105469	3.096856	-0.04145	0.138825	4.166667	120.0	0.0	-84.59999999999997	422.6363017835872
ERR3587006	Rosette Vertical Sampling System	2011	0.0063	-84.585	MES	378.0	0.22-3	Coastal Biome	South Pacific Ocean	Chile-Peru Current Coastal Province	spring	middle	727.0	52.09342	25.1388085	4.387e-06	0.041996677	0.587957232	5.375641187	0.173174552619457	38.7219	3.278096691	53.9217205047607	0.0001410929035046	-3099.0	0.7151	6.478e-06	7.105469	3.096856	-0.04145	0.138825	4.166667	120.0	0.0	-84.59999999999997	422.6363017835872
ERR3587007	High Volume Peristaltic Pump	2011	-2.0133	-84.589	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	spring	middle	721.0	50.950092	23.963287	5.493e-06	0.042527045	0.645360056	6.029548923	0.215109594166279	33.1044	6.216068299	67.014461517334	0.0002386398409726	-2519.0	2.3345	5.172e-06	15.761156	-9.103242	0.032297	0.064745	0.0	41.0	-2.0	-84.59999999999997	551.8478861904755
ERR3587008	High Volume Peristaltic Pump	2011	-1.9002	-84.6265	DCM	48.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	721.0	49.67191	23.856454	5.493e-06	0.042527045	0.645360056	6.029548923	0.230582356452942	38.452	6.216068299	68.1355819702148	0.000241572925006	-2111.0	0.8882	2.029e-06	15.761156	-9.103242	0.032297	0.064745	0.0	41.0	-2.0	-84.59999999999997	551.8478861904755
ERR3587009	High Volume Peristaltic Pump	2011	-23.2811	-129.3947	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	28.818033	24.37359025	0.000157501	0.00623687	0.017828043	0.022861806	0.0263063861057162	17.6131	2.098568936	22.5849323272705	0.0001182927298941	-3523.0	0.27844	3.594e-06	-5.293649	-4.682669	-0.120564	0.040113	11.083333	120.0	-23.200000000000003	-129.39999999999998	2757.9761174545524
ERR3587010	Rosette Vertical Sampling System	2011	-23.2189	-129.4997	DCM	151.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	28.933947	24.328688125	0.000157501	0.00623687	0.017828043	0.022861806	0.0271709403023124	16.3819	2.098568936	22.8783884048462	0.0001223480212502	-3280.0	0.2814	2.287e-06	-5.293649	-4.682669	-0.120564	0.040113	11.083333	120.0	-23.200000000000003	-129.39999999999998	2757.9761174545524
ERR3587011	High Volume Peristaltic Pump	2011	-23.1108	-134.9327	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	26.433764	24.50049925	0.000134219	0.005074472	0.019451891	0.037924197	0.253065437078476	20.0072		78.2480087280273	0.0008080607512965	-34.0	0.68621	2.137e-06	-8.044172	2.179628	-0.072296	0.030077	2.222222	0.0	-23.200000000000003	-135.0	1802.102143338802
ERR3587012	Rosette Vertical Sampling System	2011	-6.628	-152.4607	DCM	98.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	late	719.0	50.93003	27.1593145	3.054e-06	0.019421275	0.036846063	5.954986572	0.128015600144863	40.2215	2.694219773	46.9931983947754	0.0001289263454964	-4835.0	0.22257	9.432e-06	-25.670296	17.605216	-0.001602	0.03885	3.222222	120.0	-6.6000000000000085	-152.39999999999998	18.261018801902786
ERR3587013	High Volume Peristaltic Pump	2011	6.671	-153.0658	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	summer	late	732.0	40.296906	28.154152	3.426e-06	0.012012992	0.004823963	3.236661275	0.101812601089478	44.1436		44.2000007629395	0.0001720000000204	-5023.0	0.35133	1.651e-05	32.9689	10.180917	0.002842	0.045416	1.083333	120.0	6.599999999999994	-153.0	29.02725141943031
ERR3587014	Rosette Vertical Sampling System	2011	6.6112	-153.0543	DCM	80.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	summer	late	731.0	45.04286	28.12744375	3.426e-06	0.012012992	0.004823963	3.236661275	0.0929323174059391	44.7859				-4984.0	0.18099	1.0104e-05	32.9689	10.180917	0.002842	0.045416	1.083333	120.0	6.599999999999994	-153.0	29.02725141943031
ERR3587015	High Volume Peristaltic Pump	2011	22.7598	-157.9568	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Tropical Gyre Province	summer	late	719.0	50.48255	26.0687575	0.000198943	0.015839912	0.005882713	0.002451085	0.0709517933428288	20.7816	1.510451822	33.7653369903564	0.0002133302914444	-4707.0	0.20392	1.0024e-05	-9.643598	-14.755546	-0.047315	0.05711	0.0	120.0	22.799999999999997	-158.0	6752.617832247737
ERR3587016	Rosette Vertical Sampling System	2011	22.7901	-157.9439	DCM	106.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Tropical Gyre Province	autumn	early	718.0	42.678253	26.399653	0.000198943	0.015839912	0.005882713	0.002451085	0.0779755003750324	19.1657	1.510451822	34.3613986968994	0.0001951671220012	-4685.0	0.18662	5.876e-06	-9.643598	-14.755546	-0.047315	0.05711	0.0	120.0	22.799999999999997	-158.0	6752.617832247737
ERR3587017	Rosette Vertical Sampling System	2011	22.7546	-158.0067	MES	741.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Tropical Gyre Province	autumn	early	717.0	41.969112	26.362369	0.000198943	0.015839912	0.005882713	0.002451085	0.0715064816176891	11.9509	1.510451822	32.7407131195068	0.0001831100671552	-4711.0	0.28285	9.03e-06	-9.643598	-14.755546	-0.047315	0.05711	0.0	120.0	22.799999999999997	-158.0	6752.617832247737
ERR3587018	High Volume Peristaltic Pump	2011	31.5213	-158.9958	SRF	3.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	707.0	41.85965	25.311515875	0.00081438	0.022323498	0.023501203	0.001618445	0.0653400849550962	19.0347	1.612368867	31.3138065338135	0.0001557461146148	-5550.0	0.28116	3.756e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3587019	Rosette Vertical Sampling System	2011	31.5168	-159.046	DCM	111.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	705.0	41.85965	25.20710275	0.00081438	0.022323498	0.023501203	0.001618445	0.0549653097987175	19.2771	1.612368867	28.5171346664429	0.0001504765605204	-5710.0	0.95762	2.663e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3587020	Rosette Vertical Sampling System	2011	31.528	-159.0224	MES	546.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	705.0	41.85965	25.20710275	0.00081438	0.022323498	0.023501203	0.001618445	0.0527393501251936	20.1956	1.612368867	28.3133640289307	0.0001538141514174	-5529.0	0.83732	3.255e-06	1.775902	1.168618	0.134524	0.043804	0.0	120.0	31.599999999999994	-159.0	18362.56951912384
ERR3587021	High Volume Peristaltic Pump	2011	35.4002	-127.7499	DCM	43.0	0.22-3	Westerlies Biome	North Pacific Ocean	North Pacific Subtropical and Polar Front Provinces	autumn	early	671.0	26.337482	19.11296125	0.000164224	0.019672674	0.010027013	0.004801808	0.250804953277111	23.1884	1.338285966	69.5320739746094	0.0003302364202681	-4697.0	1.0633	8.3949e-05	-7.46688	13.154693	-0.465615	0.043359	41.555556	120.0	35.4	-127.79999999999998	1062.978551602106
ERR3587022	High Volume Peristaltic Pump	2011	9.8481	-80.0454	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Guianas Coastal Province	winter	early	694.0	43.265343	27.078652	0.001378918	0.008022053	0.017903098	0.025214364		17.4988				-1491.0	0.2852	1.2547e-05	47.322283	41.545805		0.0	0.0	120.0	9.799999999999997	-80.0	5372.316884205861
ERR3587023	High Volume Peristaltic Pump	2012	25.5264	-88.394	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	639.0	30.520924	25.4284765	0.00116825	0.009340256	0.04348362	0.254889735	0.158340580761433	28.615	1.149007426	52.9699325561523	8.93727701622e-05	-3325.0	0.30297	0.0002499	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3587024	Rosette Vertical Sampling System	2012	25.6168	-88.4532	DCM	121.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	638.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	24.406	1.149007426	53.3712406158447	9.60986762947e-05	-3246.0	0.27169	8.9424e-05	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3587025	Rosette Vertical Sampling System	2012	25.6236	-88.45	MES	636.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	639.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	29.0076	1.149007426	53.3712406158447	9.60986762947e-05	-3257.0	0.26197	0.00024246	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3587026	High Volume Peristaltic Pump	2012	29.6394	-79.5395	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	628.0	20.498034	25.144186	0.001241966	0.006383077	0.01878193	0.089009458	0.161017172038555	15.3074	0.963950429	66.445873260498	3.40000005962e-05	-801.0	0.67624	0.0009272	8.319742	91.787857	-4.707638	0.398799	1.083333	120.0	29.599999999999994	-79.59999999999997	19025.444579595754
ERR3587027	High Volume Peristaltic Pump	2012	29.851	-79.7064	DCM	38.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	627.0	22.216003	25.2879445	0.001241966	0.006383077	0.01878193	0.089009458	0.161002278327942	11.3393	0.963950429	56.2479801177979	5.31500973011e-05	-802.0	0.83966	0.00081156	8.319742	91.787857	-4.707638	0.398799	1.083333	120.0	29.799999999999997	-79.80000000000001	12744.813774852284
ERR3587028	High Volume Peristaltic Pump	2012	36.3698	-72.9669	SRF	3.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	619.0	22.919146	22.4844745	0.001002842	0.008509823	0.053873829	1.545825622	0.1756561845541	20.3404	1.588409079	57.4237213134766	0.0001163041524705	-3585.0	5.8407	0.0001776	47.329031	34.457153	2.028463	0.249201	1.861111	120.0	36.4	-73.0	16792.21095018473
ERR3587029	Rosette Vertical Sampling System	2012	39.2392	-70.0343	MES	582.0	0.22-3	Westerlies Biome	North Atlantic Ocean	Gulf Stream Province	winter	middle	615.0	16.350664	14.3780725	0.000894599	0.013130805	0.114780657	2.422716151	0.355658233165741	26.8077	1.560198304	88.1854820251465	8.87711757968e-05	-2645.0	2.7923	9.234e-06	1.373768	4.126204	-0.044917	0.144593	3.472222	24.0	39.199999999999996	-70.0	15066.946632407411
ERR3587030	Rosette Vertical Sampling System	2012	36.1811	-28.9373	DCM	70.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	704.0	35.176174	17.141749	0.00129951	0.021044872	0.036169071	0.306125077	0.141903601586819	17.0222	1.003040194	49.1977310180664	0.0001147455441241	-3516.0	0.75617	8.017e-06	-4.997032	3.058714	-0.157861	0.025897	37.583333	76.0	36.199999999999996	-29.0	7884.059733241303
ERR3587031	Rosette Vertical Sampling System	2012	43.7056	-16.8794	MIX	21.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	730.0	29.742392	13.96759	0.000994762	0.022559946	0.052923159	0.32542221	0.307432681322098	39.0073		67.7718276977539	0.0001826853404054	-4039.0	0.50565	6.4278e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-16.799999999999955	2349.334056097432
ERR3587032	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3587033	High Volume Peristaltic Pump	2012	43.7899	-16.9692	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	730.0	28.031622	14.0310445	0.000994762	0.022559946	0.052923159	0.32542221	0.21732833981514	39.8749		64.8000030517578	0.0001900000061141	-3969.0	0.80286	6.024e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	120.0	43.8	-17.0	2284.217856569185
ERR3587034	High Volume Peristaltic Pump	2012	44.0497	-16.6034	MIX	23.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	29.832552	13.21205125	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	37.2191				-3687.0	1.4592	1.3965e-05	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
